"r1","r2","r3","r4","r5","r6","site","offset"
0.020294235002569,0.456150287177899,0.400783374667925,-0.0669729656410242,0.172973999826699,NA,"33ABAM_WA",18
-0.0152543407999147,0.482577821757064,0.38664594630383,-0.0774416568697033,0.0660257653320112,NA,"33ABAM_WA",19
-0.055619053710728,0.508458698065507,0.395622235466774,-0.082424870383692,-0.0173704113412515,NA,"33ABAM_WA",20
-0.0187218922788608,0.502021493636037,0.367102163030227,-0.0889380009397149,-0.0416890915606263,NA,"33ABAM_WA",21
0.0488995614544102,0.431346865352386,0.27766112741856,-0.0960166636653614,-0.0588039803569029,NA,"33ABAM_WA",22
0.064332948715271,0.416100675808324,0.249645538102893,-0.106196476554847,-0.0662216108009126,NA,"33ABAM_WA",23
0.0668593464657234,0.417344378656343,0.191383723265911,-0.113611835760997,-0.0675802387912119,NA,"33ABAM_WA",24
0.0666347648479131,0.372390335317186,0.147222452251238,-0.111945776745858,-0.0671314146359571,NA,"33ABAM_WA",25
0.0666465700215516,0.344647534512291,0.186780811210096,-0.0913369144515797,-0.066952406952062,NA,"33ABAM_WA",26
0.0673858311043748,0.323867593010964,0.237521200640892,-0.0571807655446019,-0.114498806625134,NA,"33ABAM_WA",27
0.0677592539120345,0.316171762724953,0.150785814367993,-0.0540301538881644,-0.0892645786714221,NA,"33ABAM_WA",28
0.0682455949501517,0.31606565570174,0.047931219948235,-0.0518417633809808,-0.0884219348679035,NA,"33ABAM_WA",29
0.343005183443325,0.352999031662584,0.0382080303505415,-0.0127294620120453,-0.0358590671609547,-0.0481612744177579,"35ABAM_WA",0
0.349672779581038,0.353350202141461,0.0388763805566147,-0.0724562613909429,-0.0354099317823606,0.0164809568328069,"35ABAM_WA",1
0.35141169547917,0.353398891868574,0.0399498003947769,-0.0568710736184596,-0.035333529509724,0.0168968351455664,"35ABAM_WA",2
0.351381485397756,0.353384767140449,0.0399774031326828,-0.047252597335722,-0.0352761986433226,-0.0279463739533274,"35ABAM_WA",3
0.351418503045335,0.354151301035187,0.0394143407889718,-0.0356494041665675,-0.0352111355445052,NA,"35ABAM_WA",4
0.352241672098898,0.356549094160272,0.0387785630185767,-0.0130180583592853,-0.0351459350212179,NA,"35ABAM_WA",5
0.351756933238837,0.362111422028349,0.0379986505354452,-0.0196649695564715,-0.0352491421525376,NA,"35ABAM_WA",6
0.349488653839653,0.361804884486904,0.0366989540916887,-0.0300243199387937,-0.0353038735959575,NA,"35ABAM_WA",7
0.346404301376209,0.360397500813367,0.0345891665699728,-0.0392857120993475,-0.0353061944188682,NA,"35ABAM_WA",8
0.343456278093903,0.366746048748435,0.0330353818158812,-0.0695548589615716,-0.0353123587696465,NA,"35ABAM_WA",9
0.343844863905061,0.422356732764059,0.0335006603582871,-0.0750326839337721,-0.0353091401973202,NA,"35ABAM_WA",10
0.346383346424087,0.452359443013202,0.0353036063488103,-0.0710473870807422,-0.0353018137797719,NA,"35ABAM_WA",11
0.35011777088627,0.451008107673778,0.0367474827607479,-0.0517516355343281,-0.0353035086247226,NA,"35ABAM_WA",12
0.351786239492486,0.423660615042437,0.0412792292336661,-0.042606318547744,-0.0352785160847891,NA,"35ABAM_WA",13
0.351049128613102,0.373677598410234,0.0518795341137977,-0.0550876492550074,-0.035089082110972,NA,"35ABAM_WA",14
0.346985761607703,0.343235091546728,0.0444009318018552,-0.0751409782301643,-0.0347739451459038,NA,"35ABAM_WA",15
0.342595045656395,0.305665512026455,0.0375201869395359,-0.0978149201010456,-0.0346502794662227,NA,"35ABAM_WA",16
0.328810484867417,0.412549129635478,0.0324783428755167,-0.099532499595467,-0.0341073785852832,NA,"35ABAM_WA",17
0.300032368415268,0.489514132100999,0.0241605705778537,-0.0991433235850543,-0.0345471675811648,NA,"35ABAM_WA",18
0.262771925896936,0.354429403187057,0.0241640101457578,-0.101522209002985,-0.0349701564055172,NA,"35ABAM_WA",19
0.161094881211814,0.202146185736868,0.0328831187454019,-0.113442096491496,-0.0352119597018934,NA,"35ABAM_WA",20
0.245459290949984,0.120842227529303,0.0443270878353165,-0.128911884610086,-0.0352603570843828,NA,"35ABAM_WA",21
0.338540823208436,0.0664936467383736,0.0437393715300685,-0.137082135341701,-0.0352838949788665,NA,"35ABAM_WA",22
0.349840648963062,0.0618106601191754,0.043683682451053,-0.104592459327279,-0.0352971897619733,NA,"35ABAM_WA",23
0.350516184135612,0.0646777413221951,0.0393203659134435,-0.0616115702313714,-0.0353105337481561,NA,"35ABAM_WA",24
0.348876384309522,0.0643084750797952,0.0244850269134386,-0.0480509001961647,-0.0352802923674817,NA,"35ABAM_WA",25
0.349188387161006,0.0534063997591765,0.0273637114668286,-0.0452955930939226,-0.0352140305600669,NA,"35ABAM_WA",26
0.350918722531257,0.0445877037965623,0.0470718004508776,-0.0418311607036933,-0.0366404676621101,NA,"35ABAM_WA",27
0.351556358116283,0.040163551206794,0.0483213616096408,-0.0417863643303284,-0.0586765328046284,NA,"35ABAM_WA",28
0.352228021135001,0.0388388684691815,0.0438491058521553,-0.0378289642196484,-0.0798715475693034,NA,"35ABAM_WA",29
-0.0703312069479872,-0.0706547255920744,-0.062390133124448,0.533331829540873,0.00702264856872985,0.0472003770538671,"36ABAM_WA",0
-0.0702757546492732,-0.0711280303395396,-0.0591253938500316,0.141138960873408,0.00903299384043097,0.137523697018052,"36ABAM_WA",1
-0.0702637379640465,-0.0720840133378766,-0.0549483410004979,0.266878118111664,0.00921148374372228,0.12298896046268,"36ABAM_WA",2
-0.0702809477497243,-0.0746167913611835,-0.0543057826440318,0.315951033094013,0.00908546027603974,0.0112150005394213,"36ABAM_WA",3
-0.0703013612614641,-0.0817280749209882,-0.040722886968703,0.385337782287215,0.00976099615296896,NA,"36ABAM_WA",4
-0.0703183363927494,-0.104863887920811,-0.018900894263732,0.47653688784484,0.00987332226041213,NA,"36ABAM_WA",5
-0.0703568406741411,-0.112692250529323,-0.00266798537127884,0.414482411606367,0.0101083394643076,NA,"36ABAM_WA",6
-0.0704419699220479,-0.113657696328812,0.0720456845322581,0.354959760934093,0.0101858867266742,NA,"36ABAM_WA",7
-0.0705005724918159,-0.115923911230938,0.379409286454418,0.342738765183147,0.0101136554243844,NA,"36ABAM_WA",8
-0.0706773719194379,-0.103994248918126,0.541959850209274,0.218567140355688,0.0100231934817264,NA,"36ABAM_WA",9
-0.0707594297162953,-0.0923164529291681,0.561550655240567,0.182488891763897,0.00993479376686535,NA,"36ABAM_WA",10
-0.0708460560431245,-0.0944564131310872,0.582130420745776,0.210605316397001,0.00993900951478333,NA,"36ABAM_WA",11
-0.0709020160796079,-0.0905311137364234,0.568549911617348,0.170579466480993,0.0098379313470234,NA,"36ABAM_WA",12
-0.0708559004686873,-0.0311067635631645,0.61545594122302,0.0636642991254639,0.00982975783051574,NA,"36ABAM_WA",13
-0.0715860125413905,0.149806552659682,0.667731536989711,0.0508405361546251,0.0100223676117851,NA,"36ABAM_WA",14
-0.0729929723682803,0.357340019105803,0.685830986498559,-0.0203553500021318,0.010669243098586,NA,"36ABAM_WA",15
-0.0733694783566258,0.42269132584272,0.681726475064093,-0.0798964596577868,0.0109037089771287,NA,"36ABAM_WA",16
-0.0750752118259167,0.513844463442256,0.679386635956321,-0.0939953442403487,0.0114015989949286,NA,"36ABAM_WA",17
-0.0782983170835401,0.535062587860033,0.689626478464209,-0.0914616715597352,0.00993494879140763,NA,"36ABAM_WA",18
-0.0807662350514776,0.396695870468933,0.708748239595714,-0.0931690154201034,0.00982122061227246,NA,"36ABAM_WA",19
-0.0843245223260133,0.270498723659955,0.776801696360598,-0.089850654721934,0.00991136230450711,NA,"36ABAM_WA",20
-0.0774269216412443,0.137284799250745,0.901092922298837,-0.0821464446318865,0.00995453203173622,NA,"36ABAM_WA",21
-0.0729120691795242,0.0473255072307794,0.903641976044687,-0.07181403585254,0.00999474513978768,NA,"36ABAM_WA",22
-0.0718561977375754,0.0593480307226414,0.852503532853917,-0.0650275559654371,0.0100203123746963,NA,"36ABAM_WA",23
-0.0711195777567138,0.0842405751703424,0.843204157096831,-0.0535128147047469,0.0100282431616735,NA,"36ABAM_WA",24
-0.0709624421625671,0.00880965761580462,0.877986166970459,-0.0407883028863409,0.010037502574085,NA,"36ABAM_WA",25
-0.0709055248792837,-0.0326186071229277,0.904410731707523,-0.0317621887710985,0.0101674657155366,NA,"36ABAM_WA",26
-0.0706587816604441,-0.0606545709187599,0.929225046716245,-0.0317050180731392,0.0118836980433641,NA,"36ABAM_WA",27
-0.0705809286449534,-0.0662588909639932,0.924450450040727,-0.0285015333734721,0.0564027347251622,NA,"36ABAM_WA",28
-0.0705502384270665,-0.0648457165488979,0.856934921473041,-0.00174577742678229,0.0611272992195679,NA,"36ABAM_WA",29
0.174930810671801,0.189621707845139,-0.0487573015324193,-0.0823618344736511,-0.090089013471051,-0.00374535625124749,"37ABAM_WA",0
0.186391602832,0.18966907022,-0.0453497398040537,-0.0838328104051277,-0.0865037770736022,0.146902566555468,"37ABAM_WA",1
0.188659947215442,0.189529828514521,-0.0429249385671284,-0.0876529266747006,-0.0858832238343545,0.146290166150026,"37ABAM_WA",2
0.188907585932737,0.189351708860392,-0.0429399157387354,-0.0907544161391194,-0.0856932520820666,0.100547194699622,"37ABAM_WA",3
0.188956449846402,0.189111756938018,-0.0439136961965643,-0.0928240166355912,-0.085323944694516,NA,"37ABAM_WA",4
0.189469288869835,0.187549990674005,-0.0449227799298124,-0.0944308335901911,-0.0851777239661966,NA,"37ABAM_WA",5
0.189141897023786,0.191097962089708,-0.0463735138770318,-0.0934206108108158,-0.0854841765975117,NA,"37ABAM_WA",6
0.187743293040458,0.18916102945144,-0.0486813477203141,-0.092428795526913,-0.0856375659657594,NA,"37ABAM_WA",7
0.18594509082782,0.187989668589967,-0.050695208412667,-0.0916334698990068,-0.0854854877628189,NA,"37ABAM_WA",8
0.184402467625712,0.20318385634054,-0.0518771892476993,-0.0876345178120058,-0.0854314946148472,NA,"37ABAM_WA",9
0.183934788078255,0.301657314339686,-0.0515601834765023,-0.0867165680735984,-0.0853966653253651,NA,"37ABAM_WA",10
0.18523361608261,0.36297214652763,-0.0457959748741304,-0.0898035512705,-0.0853722840337408,NA,"37ABAM_WA",11
0.187728793185885,0.361775150641059,-0.0429932766360767,-0.0983410448277928,-0.0853931027579935,NA,"37ABAM_WA",12
0.188887971534988,0.318729254427934,-0.0321685355296452,-0.107818574816856,-0.0854134649222815,NA,"37ABAM_WA",13
0.188408012947231,0.181072378674543,-0.00309705240572875,-0.105227992104703,-0.0853945132992878,NA,"37ABAM_WA",14
0.186168882910108,0.0875360965978054,-0.00852387785319193,-0.0917995383792544,-0.0849715599690143,NA,"37ABAM_WA",15
0.184495332401657,0.0604085570743267,-0.0287647643669133,-0.0878064568682941,-0.0843678591108472,NA,"37ABAM_WA",16
0.180018861712905,0.0755118320889053,-0.0428380745025503,-0.0868205693386333,-0.0826229822060569,NA,"37ABAM_WA",17
0.173995818756353,0.128917097643876,-0.0468062636745057,-0.0868110316805818,-0.0842101314849137,NA,"37ABAM_WA",18
0.170385626441642,0.0891713492336843,-0.0413916973297954,-0.0871482668317241,-0.0850907304544132,NA,"37ABAM_WA",19
0.158174061522066,0.0727365577783152,-0.0424307330462043,-0.088990267347941,-0.085521717349106,NA,"37ABAM_WA",20
0.173160904714,0.0441343020597408,-0.0563292329970568,-0.0917355392094417,-0.0855330383745479,NA,"37ABAM_WA",21
0.18613095187923,-0.00643677010742795,-0.0649908620671432,-0.0955532831212347,-0.0855102466298527,NA,"37ABAM_WA",22
0.188689485190887,-0.00364519421624186,-0.0618694826195462,-0.103450719548629,-0.085455587892755,NA,"37ABAM_WA",23
0.188629911125718,0.00817238030733247,-0.0522670917997928,-0.121995455239295,-0.0854945954240972,NA,"37ABAM_WA",24
0.187505201497703,0.00908811559263603,-0.0467877823033816,-0.125001924303719,-0.0852825770128374,NA,"37ABAM_WA",25
0.187554232748668,-0.00793259457887934,-0.0468082368697336,-0.12216421907877,-0.0846552369783518,NA,"37ABAM_WA",26
0.188559698917098,-0.029988855158516,-0.0322945207376235,-0.118170461501133,-0.0783017673362284,NA,"37ABAM_WA",27
0.18901834182409,-0.0429792665425467,-0.0209640276260429,-0.119898159375383,-0.0878949045889394,NA,"37ABAM_WA",28
0.189346022364317,-0.0477736585709981,-0.050056014326241,-0.103965481213393,-0.107125343454195,NA,"37ABAM_WA",29
-0.0901096218063831,-0.090210891262674,0.490938983343483,0.299004196513534,-0.00788560598971897,0.0794829898935668,"2ABCO_OR",0
-0.0900942228403624,-0.086269244200183,0.491294460291417,0.267205626961937,0.0226108641577035,-0.0117234617452447,"2ABCO_OR",1
-0.0901205791832628,-0.0499469962594042,0.491597473180723,0.24286905581248,-0.00711836469136861,-0.0748621244100102,"2ABCO_OR",2
-0.0902326638464225,0.0219221379247687,0.491837976372858,0.229860168047954,-0.0368207520913164,-0.0749143116302068,"2ABCO_OR",3
-0.0904532971232663,0.095990074487451,0.495427144869725,0.220450589290266,-0.0175651811034098,NA,"2ABCO_OR",4
-0.0908672715037578,0.117364015992016,0.503157193861429,0.216468523583432,-0.00377247097938011,NA,"2ABCO_OR",5
-0.0909729199648383,0.115333324509078,0.518462826552816,0.214365948904076,-0.00463070480132777,NA,"2ABCO_OR",6
-0.0909170215821507,0.0955661524860922,0.552353922300934,0.213129281450646,-0.0127461150103731,NA,"2ABCO_OR",7
-0.0906446599997057,0.0823326778052788,0.658152273230296,0.213126848882152,-0.0435185746212145,NA,"2ABCO_OR",8
-0.0904482394004285,0.0563224333633638,0.745996656752727,0.219823944491296,-0.0695527406743387,NA,"2ABCO_OR",9
-0.0904392296385153,0.0137691854823781,0.818349826402746,0.250925426006898,-0.0850503302793674,NA,"2ABCO_OR",10
-0.0907553814584299,0.0276861306201848,0.845744544893208,0.272955101459603,-0.0888909420992726,NA,"2ABCO_OR",11
-0.0908838025789574,0.115508955354234,0.841417056980482,0.267454288260475,-0.0887072274996483,NA,"2ABCO_OR",12
-0.0909799927046978,0.334610484209918,0.836043486308118,0.249904080368449,-0.0630722240084332,NA,"2ABCO_OR",13
-0.0912012333677738,0.660940714334551,0.822038097138929,0.205796884277018,-0.0428055614569267,NA,"2ABCO_OR",14
-0.0910904796971343,0.767761418344729,0.800180239301417,0.138358624955262,-0.041517435816569,NA,"2ABCO_OR",15
-0.0907764651204303,0.797981115124863,0.793808049487204,0.109202584140053,-0.0288056220887453,NA,"2ABCO_OR",16
-0.0909499147294159,0.836942287648985,0.774351348242272,0.114289557173239,-0.0319553711557908,NA,"2ABCO_OR",17
-0.0939475172329216,0.836682057843488,0.785384693957043,0.170097833717087,-0.0713085715275795,NA,"2ABCO_OR",18
-0.101510407858343,0.77819321530183,0.841366008254205,0.194766924929211,-0.0920190301148513,NA,"2ABCO_OR",19
-0.108870043491035,0.64351612927076,0.725698569317498,0.196859414543875,-0.0969346636714206,NA,"2ABCO_OR",20
-0.0976526054611389,0.535061275689171,0.457298159443803,0.196719962499626,-0.0973961990332152,NA,"2ABCO_OR",21
-0.0941166885426923,0.506866859492513,0.341478774818803,0.195480601761353,-0.0975647563480707,NA,"2ABCO_OR",22
-0.0927185696722044,0.506857764133792,0.320841337277612,0.192221572027575,-0.0976737321829549,NA,"2ABCO_OR",23
-0.0904341163968749,0.506381926277499,0.346262468252567,0.189605265774748,-0.0976732488763146,NA,"2ABCO_OR",24
-0.0897968422469586,0.4990464376962,0.472819234060463,0.182888331190476,-0.0951990529993758,NA,"2ABCO_OR",25
-0.0896841424592426,0.494833932457423,0.550447981439309,0.171782637313361,-0.0166609904212966,NA,"2ABCO_OR",26
-0.0895327386405145,0.491205891559794,0.571950450208621,0.088590075191842,0.19611609333715,NA,"2ABCO_OR",27
-0.0896365471948731,0.4902723978932,0.520550723268801,-0.00938426937742689,0.20498540665198,NA,"2ABCO_OR",28
-0.0899163263403211,0.490604634483532,0.377685504668364,-0.014473687083235,0.203472202623881,NA,"2ABCO_OR",29
0.0800673767440704,0.0676124298157094,-0.0889482097703677,0.778800072669013,0.131335587251131,0.562573667904815,"3ABCO_OR",0
0.08010123217396,0.0348912022714627,-0.0859175254896879,0.697168274846022,0.134836353058359,0.0323447437557526,"3ABCO_OR",1
0.0800252697170619,-0.0163303570040745,-0.08418673740294,0.734480577711405,0.0981505732654131,0.0119445329328653,"3ABCO_OR",2
0.0799162697757559,-0.0546307657070465,-0.0837839899277332,0.73079052347513,0.0338995516556177,0.0119852874758693,"3ABCO_OR",3
0.0798401957068909,-0.102941788516368,-0.0791661309388594,0.70668044268656,-0.00295407991835327,NA,"3ABCO_OR",4
0.0796884466521072,-0.122180038329446,-0.0715513763564798,0.69031720092241,-0.0349746637958063,NA,"3ABCO_OR",5
0.0796445945762522,-0.122588369866584,-0.0573964682641811,0.68361067140201,-0.0669193784004345,NA,"3ABCO_OR",6
0.0796858467375962,-0.120216842721113,-0.0472116983820825,0.669382278135372,-0.0816925201016881,NA,"3ABCO_OR",7
0.07975731113057,-0.123796725112557,-0.00002354970660891,0.651613722175587,-0.0861609544559879,NA,"3ABCO_OR",8
0.0798420923061695,-0.114238396232123,0.062234191150037,0.66238187159745,-0.088842329878375,NA,"3ABCO_OR",9
0.0798199931591664,-0.0825456509604857,0.114394480036328,0.664259610282422,-0.0902923397911209,NA,"3ABCO_OR",10
0.0797187760292376,-0.0663710616074554,0.161936213114633,0.624277987847821,-0.0906619381738749,NA,"3ABCO_OR",11
0.0799714466806401,-0.0627249790101982,0.150778694835929,0.529549155528147,-0.0912823198710536,NA,"3ABCO_OR",12
0.0802010068693153,-0.0355615888701538,0.165384078422262,0.329567899072688,-0.0924702365303862,NA,"3ABCO_OR",13
0.0819047409529126,0.0163277638178206,0.195905219699725,0.280835528897543,-0.0934662652199317,NA,"3ABCO_OR",14
0.0841368943938146,0.0737385026295296,0.238480279822837,0.294808419958254,-0.0948144848302585,NA,"3ABCO_OR",15
0.0859485850421989,0.114457083117651,0.177502260378656,0.29813729301478,-0.0960463948937547,NA,"3ABCO_OR",16
0.0893900663149896,0.0869033890952169,0.109528606412322,0.298049474169078,-0.0987573526456041,NA,"3ABCO_OR",17
0.0903504022747363,0.0489119970562662,0.100258626604383,0.292390844813548,-0.0984717513117831,NA,"3ABCO_OR",18
0.0860067983333207,0.029290307925209,0.254923807100135,0.278168519720689,-0.0932244132976438,NA,"3ABCO_OR",19
0.0776715167221192,0.0275798668958015,0.466176440303496,0.261904406260775,-0.09104541432824,NA,"3ABCO_OR",20
0.0805144840046606,-0.0160897119329575,0.678709015154349,0.253663181689038,-0.0907297232426601,NA,"3ABCO_OR",21
0.0820193509776016,-0.0557118118621017,0.710473907447513,0.250940540754162,-0.0905432269081915,NA,"3ABCO_OR",22
0.0823357467626994,-0.0681608791742617,0.715888002571621,0.248755276609636,-0.0904834879300098,NA,"3ABCO_OR",23
0.0824595669957543,-0.0634769135980311,0.757377323936568,0.24780613370005,-0.0904634376924695,NA,"3ABCO_OR",24
0.0826282615043805,-0.0783344574184411,0.799840912615716,0.24484476304641,-0.0903757242640044,NA,"3ABCO_OR",25
0.0835692707592884,-0.0912504476417837,0.813669513354977,0.238686282752893,-0.0874739189512697,NA,"3ABCO_OR",26
0.084316685334639,-0.0926041269535032,0.815447510189595,0.204382539490051,0.0138158445496429,NA,"3ABCO_OR",27
0.0820241354924411,-0.0914846479559545,0.839197671401597,0.133677665797068,0.566742138001121,NA,"3ABCO_OR",28
0.0778006532444689,-0.0902691234912713,0.834833053275747,0.115427294577354,0.604714830387444,NA,"3ABCO_OR",29
-0.0275487964058223,-0.0260042095525274,0.411213951862413,0.273738672340347,0.320226429457068,0.158920532457102,"12ABGR_OR",0
-0.0273770903429906,-0.0250455985654644,0.4111839386658,0.198033754191566,0.332813480569659,0.162604105403751,"12ABGR_OR",1
-0.0273976997438713,-0.0216384355823432,0.411075915433278,0.194864973152843,0.303083863045811,-0.028567414340118,"12ABGR_OR",2
-0.0277873213329183,-0.0278955006886453,0.410996349683014,0.196645360510806,0.285874028935046,-0.0342004892199257,"12ABGR_OR",3
-0.0285398255182524,-0.0374765991717391,0.411027082259506,0.204959337324187,0.270215564468021,NA,"12ABGR_OR",4
-0.0300686932466598,-0.0437083927754184,0.411064287194805,0.198292325943472,0.261080348060626,NA,"12ABGR_OR",5
-0.0292168596558758,-0.0341070923415385,0.411149035588518,0.184192867198366,0.174017816529088,NA,"12ABGR_OR",6
-0.0288729837327952,-0.0363361658136691,0.411198510762318,0.176300467129654,0.0663394039918798,NA,"12ABGR_OR",7
-0.0286801258590212,0.0124748779496226,0.411183413031589,0.169908158433315,-0.0262880093414568,NA,"12ABGR_OR",8
-0.0279721914240335,0.126163628872117,0.411282180119159,0.171562514426436,-0.0658001901671323,NA,"12ABGR_OR",9
-0.0275330907007433,0.227751146394684,0.411533170538165,0.184813003124753,-0.0868671790334852,NA,"12ABGR_OR",10
-0.0272868838899247,0.290975294353639,0.411934157617515,0.186101827362242,-0.0936027330023143,NA,"12ABGR_OR",11
-0.0274647097172631,0.336220545347067,0.412121109442385,0.181230913217899,-0.0921534386912663,NA,"12ABGR_OR",12
-0.0276852021442345,0.359926504590055,0.412208663453241,0.172216559326446,-0.0647806041604149,NA,"12ABGR_OR",13
-0.0263006077316729,0.431965621315457,0.41156230782628,0.158517806917394,0.00716215338633555,NA,"12ABGR_OR",14
-0.0212014280307873,0.533207694018178,0.409413657553968,0.147428861468271,0.168852732418734,NA,"12ABGR_OR",15
-0.0156016067441409,0.50432558157653,0.389210198375678,0.141225253054817,0.242196621648779,NA,"12ABGR_OR",16
-0.00797184041794876,0.466297200454253,0.364629693534822,0.140194464198967,0.334855459716406,NA,"12ABGR_OR",17
-0.00791874924502643,0.442220876946722,0.378926144950924,0.142796477484084,0.330739274739693,NA,"12ABGR_OR",18
-0.0226858932100036,0.424305135727237,0.405871307835562,0.159337700454038,0.261960884482984,NA,"12ABGR_OR",19
-0.0439840262852409,0.417825550920204,0.418454189127865,0.192666995530203,0.0931483593143865,NA,"12ABGR_OR",20
-0.0404324093619368,0.413255287241986,0.427024943164691,0.230470828779535,0.0687810172202824,NA,"12ABGR_OR",21
-0.0320891264358873,0.411810423243865,0.435822512894775,0.235845074331262,0.025391353275831,NA,"12ABGR_OR",22
-0.0298300565166941,0.411529044344684,0.438346012666592,0.24380428740655,-0.0555262899161899,NA,"12ABGR_OR",23
-0.0272687185269782,0.411678112523787,0.442885133971222,0.246299998629354,-0.0908196858127403,NA,"12ABGR_OR",24
-0.0251900223056698,0.411568986776891,0.453217547422326,0.243161329463807,-0.0891500669077318,NA,"12ABGR_OR",25
-0.023009632632577,0.411319354114957,0.534048688962543,0.23805815422794,-0.0198725063810593,NA,"12ABGR_OR",26
-0.0225494267277628,0.411230496828863,0.613822286771506,0.246168092016409,0.109220692054314,NA,"12ABGR_OR",27
-0.0238185049023301,0.411196864219658,0.54540031066783,0.249460716065864,0.126208654629534,NA,"12ABGR_OR",28
-0.0248814128057898,0.411209826904875,0.392022719721539,0.304987254039777,0.138460025316755,NA,"12ABGR_OR",29
-0.500002806215066,0.925715872038553,0.999999999999978,0.943859339127983,0.992357329488417,0.91466031452169,"39ABGR_WA",0
-0.500036993101524,0.979195363035203,0.999999999999997,0.975965441735744,0.988044956734157,0.345388285574723,"39ABGR_WA",1
-0.50001076942107,0.988522724157424,0.999999999999918,0.991255428067129,0.976991706471042,0.991319897778482,"39ABGR_WA",2
-0.49997201190388,0.995782870539265,0.999999999998882,0.994660540691871,0.982516245044516,0.267561655433544,"39ABGR_WA",3
-0.49993915466021,0.999663411832791,0.999999999991154,0.998253263387282,0.981477507043714,NA,"39ABGR_WA",4
-0.499905432806379,0.999930357530899,0.999999999998349,0.99983824486772,0.876557918894445,NA,"39ABGR_WA",5
-0.499955385951739,0.999976101731106,0.999999999991551,0.99997402080943,0.467540044224825,NA,"39ABGR_WA",6
-0.499989082543727,0.99997641559886,0.999999999994014,0.999989539926007,0.203846843903661,NA,"39ABGR_WA",7
-0.499998982900254,0.999989083517388,0.999999999893503,0.999998351664849,-0.0872638811862964,NA,"39ABGR_WA",8
-0.499999984766829,0.999998898174341,0.99999999857982,0.999999210098879,-0.218539713400513,NA,"39ABGR_WA",9
-0.50000029613912,0.999999918799935,0.999999994607367,0.999998810980544,-0.274439208848139,NA,"39ABGR_WA",10
-0.500001058465991,0.999999988188262,0.999999990609572,0.999999006395868,-0.414832238038512,NA,"39ABGR_WA",11
-0.500002758283741,0.999999986253261,0.999999991238717,0.999999654734869,-0.474340774606545,NA,"39ABGR_WA",12
-0.500007185697013,0.999999966920118,0.99999999620909,0.999999485195959,-0.478675433367494,NA,"39ABGR_WA",13
-0.50000640743602,0.999999969958347,0.99999998873266,0.999998865940687,-0.473267488640036,NA,"39ABGR_WA",14
-0.500002534717583,0.999999990945066,0.999999845101497,0.999998607467992,-0.405192826602507,NA,"39ABGR_WA",15
-0.500001905520704,0.999999999722722,0.999995816616233,0.999998910086441,-0.229074215036615,NA,"39ABGR_WA",16
-0.500004169903368,0.999999999994947,0.999912677692919,0.99999908100088,0.0712130366444991,NA,"39ABGR_WA",17
-0.500025292704029,0.99999999999987,0.999231127220626,0.999998528961099,0.518644456770015,NA,"39ABGR_WA",18
-0.50016589926535,0.999999999999972,0.993544964467441,0.999998712786869,0.587170954165023,NA,"39ABGR_WA",19
-0.500755357454938,0.999999999999998,0.96590442362406,0.999999767775209,-0.256263527700477,NA,"39ABGR_WA",20
-0.502218858158494,0.999999999999993,0.805323990824175,0.999999984109542,-0.493596642831212,NA,"39ABGR_WA",21
-0.505692199550901,0.999999999999968,0.910827647979428,0.999999996008451,-0.502428480417042,NA,"39ABGR_WA",22
-0.517208763735953,0.999999999999903,0.992246349399769,0.999999993744829,-0.502000557024586,NA,"39ABGR_WA",23
-0.558138244294751,0.999999999999191,0.997263960682612,0.999999959890992,-0.503094554031027,NA,"39ABGR_WA",24
-0.653778385595534,0.999999999993006,0.997836952206426,0.999999487153516,-0.500447498526158,NA,"39ABGR_WA",25
0.0868857471711936,0.999999999994812,0.997148083535044,0.999989218447696,-0.499147336306463,NA,"39ABGR_WA",26
0.932083174174388,0.999999999998293,0.993984533019962,0.999936403910383,-0.498456663338508,NA,"39ABGR_WA",27
0.809354381369071,0.999999999999603,0.988867480674893,0.999382059373914,-0.482352212381177,NA,"39ABGR_WA",28
0.788576700581632,0.999999999999934,0.968309623042627,0.995550215855099,0.0819476885144505,NA,"39ABGR_WA",29
0.606994372311648,0.618821031792305,0.45323275108673,0.101045494853395,0.095453868722598,0.0142993881192574,"40ABGR_WA",0
0.609050480559103,0.624001663350821,0.45305046839082,0.101774847730779,0.104780105624467,0.0263112544600939,"40ABGR_WA",1
0.610417093830035,0.627472119612496,0.452641995876718,0.102903858812215,0.121648848698461,0.0239414641413678,"40ABGR_WA",2
0.611561175493763,0.636374157634314,0.452219152939228,0.103626007480915,0.159640498851163,0.0102696324196179,"40ABGR_WA",3
0.613320843673816,0.651998420984428,0.449884703404624,0.104040298157859,0.147683148452334,NA,"40ABGR_WA",4
0.613850970140439,0.512222138111377,0.447766801257914,0.104587210895308,0.170760773939628,NA,"40ABGR_WA",5
0.61616502633031,0.380584214634061,0.446768903915936,0.104278114813015,0.0927221613649837,NA,"40ABGR_WA",6
0.618910363623928,0.425672360254549,0.440935555558768,0.104165832002867,-0.00558222241142436,NA,"40ABGR_WA",7
0.616860013361,0.44776683304895,0.38246133120885,0.103705561316916,-0.0592483812267849,NA,"40ABGR_WA",8
0.60901423248143,0.421157903312369,0.320758172089006,0.102756318802481,-0.0722036428648676,NA,"40ABGR_WA",9
0.601273671626932,0.321549987567705,0.351206091194551,0.102152648002008,-0.0668680615848417,NA,"40ABGR_WA",10
